2,Still haven't received item,"Bought for my mom for Christmas she loves this perfume and it does actually smell pretty good however I was supposed to recieve my order by the 20th at the latest.its now the night of the 22nd and I am very worried it wont be here for Christmas. UPDATE: Spoke with Amazons customer service and they are replacing my missing item. It will be here tomorrow. Still sucks cuz it wasn't here in time for christmas, however I'm just glad they are replacing it for me."
1,My brain froze over,"This supposed ""thriller"" is mind-numbingly dull and inept - I had to give up half way through."
4,Do we Finally See the End of Temple Gault?,"I read a lot of the reveiws, and I don't agree with quite a few of them. I thought this book was pretty good, and exciting. Yes, the plot is a little thinner than previous books, and yes Kay does wear on one after a time, but the forensics are awesome, and the suspense keeps on and on. I do have to admit that I do tire of Lucy somewhat. To me the books would be better without that added character. In this book Kay, Marino and Wesley are on the trail of the infamous Temple Gault (Kay's long time nemesis). The story is set around the week from Christmas Eve to New Year's Eve, but a lot happens in that short time. We see Kay, Marino and Wesley panicking as they try to nail down what seems to be the most notorious serial killer in the country at that time. Pretty good stuff!"
5,Wonderful!,"This book by Patricia D. Cornwell holds the suspense and mystery as her other six Scarpetta novels, including the new one. It is wonderful because it offers what the reader is looking for if he/she has read other Cornwell novels. If that's what you like, this is what you're looking for"
2,Very Dissapointing,"From Potters Field is one Patricia Cornwell's worst book she has written. It's not the characters, nope. It's not the writing that is wrong. It's the story that makes the book disappointing.Temple Gault has struck again. This time we know this for sure. Both the readers and Kay Scarpetta do. Someone from Lucy's past is also back. The problem with this book is that Gault is not a strong enough villain to carry this book. He is not scary or very threatening. It's not exiting. Partly because we never get into his head we are always inside Scarpetta's. Even if Cornwell did venture inside his head I'm not sure if it would be that exiting. For a killer on the loose plot its very weak, of coarse the forensics are very good and original. But for the most part a very disappointing Scarpetta novel."
3,"adulterous,amoral,atheistic feminist saves the day","Although I enjoy Patricia Cornwell's style andwould have loved to read another of her books,I cannot stand the ""better-than-thou"",militaristic,amoral, atheistic, adulterous lascivious feminismthat is being promoted in this book. My motherand sister are feminists and they go to churchevery week, care for their children and husbands,remain unconditionally faithful to their spouses,carry themselves gently, are very loving and, mostimportantly, desire equal rights with and notsuperiority over men."
3,Disappointing - Not Up to Other Books in This Series,"Let me preface this review by saying I am a fan of Patricia Cornwell and her Scarpetta series. This book, however, is not up to the other books in this series and I was disappointed.This mystery features the same cast of characters as the other Scarpetta mysteries. However, the crazy sadist, Gault, appears to be a caricature of a person. There's one formulaic clue after another and it becomes unbelievable. The protagonist, Kay Scarpetta, is shop-worn and new characters are introduced but never developed. Marino, the politically incorrect, chain-smoking cop is the most real and endearing character in the book.Supposedly a mystery, this book drops clues from the sky, more in line with a fantasy."
2,You sure can tell this was written by an accountant...,"There sure is some exciting literature out there. This is not it. The material is very dry...desert comes to mind. I am using this book for my accounting 211 course at OSU, and boy is it fun (note the sarcasm). And what's with the dates in the example problems (such as 12/31/x1)? What is that? Were they too afraid to put a 9 in there? They didn't think we, the students, could handle it? But hey, I'm not bitter or anything. I don't even think you COULD make accounting interesting. A must read! (HA!)"
5,Haizlitt takes a shot across the bow of bogus mathematic economics,"In the tradition of Bastiat's - The Law, Haizlitt slays his philosophical opponents with clear, biting truth; and, packs it all into 100-odd pages. Especially appropriate given the time period in which it was penned, Haizlitt effectively puts to rest Keynesian notions of mathematical precision and makes the best case for economic freedom produced in the 20th century. Highly readable...a ""Human Action"" for the masses."
3,Good book.. but a little misleading.,"This book is most definitely an interesting read; however, I bought it with the purpose of helping me in a Microeconomics class. This book isn't about teaching you basic economics. It's more of an opinion piece. So buyer beware - if you're looking for an educational, informational, technical book about economics, this one won't fit the bill."
2,NO Help,This book did not help me with my economics class. Even though I passed the course with a B. This book reads more like a novel and really does not simplify economics at all. I work better with definitions and examples and this book gives none.
2,Too simplistic,"Although though we're (presumably) members of the same political choir, the author treats economics much too simplistically.Calling this book a polemic on Keynesian economics would be accurate, calling it an economics treatise would be just plain wrong.Time would be better spent reading Bastiat."
1,No lessons learned,"This is one of the most disappointing purchases I have made on Amazon.The book is one long, myopic, libertarian apology."
4,Read the angry anti-Hazlitt reviews for a real indication,"I think beyond the fact that Hazlitt produces a succinct and well-argued explanation for why free markets are the best arrangements in economic relationships, what is really wonderful is reading the screeds of those readers that he pisses off! Read the rabid ranting temper tantrum of the one reader who amazingly was accepted to the University of Chicago and you can see how ideas that actually support free thought and productive profitable endeavors drive lunatics like this crazy - its awesome!! This dork probably marches against the WTO."
4,TMNT Soundtrack,I love the songs on this CD. Some of the songs make me want to run fast and punch stuff.
2,not quite what I was expecting,"I originally bought one of Daniel's previous albums (the title had 'insomniac' in it). the previous album was mostly acoustic with melodic vocals. I bought it for my wife. she loved it. Next year, I purchased deflaboxe and the CD got thrown back at me. This album was NOTHING like the previous album I had purchased for her. so if you are like me and buying this album based on his previous work, think again. he took a completely different style with this album."
2,Nineteen folktales of South and Central America,"This children's book is a collection of nineteen folk tales collected and retold by the author from his travels throughout Central and South America. The book won the 1925 Newbery Medal for best contribution to American children's literature. I am oviously in the minority with my opinion: I only awarded the book two stars. I simply found it boring. But, this is obviously a good resource of South American folktales. Perhaps those who enjoy such material will like the book more than I."
4,Good choice for getting a vintage look,"I have the nude version of this chincher in small.I favour a vintage pinup look every day so the small waist is a main focus. I do have vintage styled cinchers and other authentic shapewear but they are expensive. This is a perfect substitute for day to day wear.As said in annother review you cannot wear this under clingy slinky clothes as it does ripple up at the front.I would recomend wearing a slip under it to avoid skin irritation. I wear a corset liner available from waist training specialists.The length is fine on me, going from just below the bra line down to the hip bones (I am 5ft 4)The cinching effect takes about 1.5 - 2 inches off my waist comfortably, enough to get into my vintage dior.I do not wear it enough to comment on the claims of permenant inch loss...but I think I will give it a try."
4,Not for people with short torsos,"I am 5'6"", but I have a long torso. That resulted in a 2"" section of skin/fat that was squeezed out of the bottom of this thing. I ordered their vest to see if it would be a better fit for me. 4-stars though, because it did actually work, and appeared to have sturdy construction. It was a bit constricting at first, and it definitely felt good to take it off at the end of the night and breathe deeply--but it helped me look much better in a tight-fitting cocktail dress than I looked alone or with spanx!"
3,Sizing is inconsistent,"I ordered two different styles of the Squeem but the sizing is inconsistent. You may wear one size in one product and a total different size in the other even though it is fitting the same body part. Strange. Also, the edges of the product rubs against my skin and leaves bruises. I look like I got in a fight with a Tiger and lost."
4,Works,"I was very skeptical about this. When I do wear it,it does work. It takes some getting used to."
4,Magic,"After 3 c sections, I need all the help I can get. I started with the size Large (when I was a size 12). I have moved on to the medium (I am between 8-10 now). The medium is REALLY tight, but does the job. I prefer the large day to day because I have 3 children under 6 to run after, and it is a bit more comfortable for that. These things are really great. I can't believe I didn't know about them after my first 2 c sections. They should send all women home with them after giving birth!"
4,Does it what it claims!,Took off a few inches of my waist and kept it there! A bit tough to get used to so I recommend using a tank top under the squeem.
3,My Squeem,"I've been wearing my squeem off/on for about 2-3 weeks. I haven't noticed a change in my waist size but when I have it on, I look really good. It gives me that nice curve that I usually don't have. I've not given up hope on it yet."
2,Would be great but...,"The package says it goes from lower belly to just under bust. I am a short woman and it doesn't reach my ribs leaving me with two huge rolls of fat on the front and back. It takes me in great, love that about it but because it isn't long enough I can't wear it anywhere:("
3,Okay,"I purchased this product for postpartum compression, and I only found it to be okay. The sizing puzzled me as I seemed to fit into 3 different sizes - XS for dress size, M for actual measurement, and S is right there in the middle. I ended up with the medium which fits but I think I should have purchased the small. I also purchased the belly bandit, and for postpartum compression I would much prefer that product. I do agree that the squeem makes for a good shape and it is comfortable to wear."
2,Burn Rubber on Me,"I went by the Squeem chart and my waist measurements to find the correct size but to my suprise the waist cincher did not fit. Warning, you cannot return for a refund; only merchandise credit/exchange. Also, the cincher smelled like burnt rubber. Very bulky and will be visible through clothing so you cannot wear with tight fitting clothing."
2,Not worth the price...,"I bought this to slim down my tummy under a bridesmaid dress. First, it smelled horrific and still stunk like rubber after washing. Second, it did almost nothing to slim me down, even though I bought the suggested size. Third, after about a half hour of wearing it, it was absorbing sweat and making me feel clammy and uncomfortable. It was extremely uncomfortable to sit down in, and the boning showed through the relatively thick cotton of the dress. I abandoned it completely and felt much better."
2,Why does everybody rave when....,"This product sucks!It doesn't completely suck... the 2 days I was able to wear it before the boning snapped in half it did compress pretty tight. As many people have noted, it is HELL to get into this the first time.I liked that this wasn't a body suit and the rubber on the outside would keep my shirt from sliding up.BUTThis garment:1) Rides up- if you move a lot it will eventually slide up your waist2) Leaves a huge crease on the skin above your waist-- and it hurts3) Makes you look like a sausage when you sit down: visually divides your belly in half when you sitAs I said I only wore this twice, first time I wore it for about half hour and the second time I had worn it for several hours when the boning snapped in half and was poking into my side (ouch!! )RETURNING THIS!!!"
2,Not OK!!!,"When I ordered this I thought it would allow me to wear some clothes that I haven't been able to do in a while because of my weight gain.I am a woman who has size 40D in breasts so I wear a large in tops and I wear a size 8 in pants, and weight 140lbs. It is suppose to clinch your waist and give you a nice looking figure. Well, it did hug my waist, but it also gave my a muffin top. Not a shape a woman wants to have. I looked better without wearing it. It folds into your folds creating a bigger fold at the top of your body. I would say this item is more for the extremely skinny female who has small breasts', no hips, or ass. Not for a woman who has large breast, hips, and ass. Not for women who are going through post-pregnancy either. For a product thats is suppose to make you feel good about yourself, it failed."
3,Really Helps with Muffin Top,"This product is OK. The ideal behind it is great, but in my case it needs to be longer I think. I'm not tall about 5'6"" & weight about 155. After I get it on there is a roll between the bottom of my bra and the top of the waist cincher. It would be alright if your shirt isn't very snug, but isn't that the whole purpose of the waist cincher, to be able to wear jeans, shirts & dresses that are a little close fitting. It does help with the hang over with the lower cut jeans. Its just hard to wear a tight fitting shirt with them. Other than that it works pretty good. Would like to try the squeem vest to eliminate the roll between bra & waist cincher."
4,No more love handles!,"I like this product. I suffer from chronic love handles especially when I wear jeans. I am 5'1"" and 122 pounds. I bought a medium because I tried my friend's small and it was way too tight for me. The medium fits well. It does get a bit hot. I love the way it hides my love handles."
1,WASTE OF MONEY: The inner metal rods keep poking through,"The squeem is a great idea but the construction is not the best. While the product compresses your stomach, the inner metal spines bend and then protrude at the ends. I have had to sew the ends repeatedly but the spines keep poking through. At one point, the spine developed some sort of crack and when it poked through the bottom, it scraped my stomach and I took it off immediately. I have never washed the product in the washing machine...I have always handwashed it. So, the manufacturer can't say that I didn't take good care of it."
4,The hype is true,"I only just started wearing this today but already I know I'm going to be wearing it daily, and without discomfort. I'm 6 weeks postpartum and really needed something to help me shrink back down to my former size and I do believe this WILL do the trick.So far, the hype is true. It doesn't roll down on the edges and it really evens out the figure very nicely - even under clothes you can't tell you are wearing this. I guess a con would be that I can see how you'd get sweaty wearing this all day long and especially in hot weather.Overall, I am impressed so far."
4,Very sturdy,This item is very sturdy and holds in the belly area better than another softer belt I have. The measurements seem true to size and there are two rows of hooks so you can adjust if you lose some weight.The only negative points are that the item smells badly of rubber when new. It must be washed before wearing. The other is that all that rubber can make you sweat. But those are minor complaints if you want to look good for an evening. The belt also helps me sit straight so I think it's good for the back as well as the front.
5,Bad posture no more,I bought this product because it promised to help improve bad posture and it does. Even when I am not wearing it I find myself sitting more erect than I used to. I love it!
1,I got burned after few hours wearing it,"the first day,( 8 hours wearing it ) it hurt me so bad , my skin was torned, itched, swell, deep red. I tried to wear other side, after few hours, I got deep burned both on the right and left belly, the skin was torned, swell, bleeding, lot of cross cut on the skin, itched for a week until now. It looked like I was beaten up or have skin disease...I am scared to dead when I look at it now. I don't know why I got it , I used something like this before, but I didn't get any bad thing. or the rubber hurt me ?"
2,nice product,My wife loves it but we unfortunately perchaced the wrong size. She made a coment about the sizing chart being in dress sizes and she picked the size she is and we received it and the apparel was way too small. We have been meaning to exchange it but its tough to get time being as we have new born twins. That's why she wanted the apparel. She was really excited to receive the part and was disappointed when it didn't fit.
3,Should have ordered a medium,"I went back and forth over whether or not I should purchase a small or a medium. My waist measured at 30"" just right there on the cusp. I ended up ordering the small and had the hardest time getting the booger on! And oh man UNCOMFORTABLE! Yes, it cinched my waist, but the areas that weren't inside the squeem bulged out grossly e.g. above the squeem, had a nice fat roll below my bra, not attractive and could not be hidden. I looked like a nightmare in clothes. I also didn't like that it didn't cinch my hips, meaning my pants didn't fit any better. It did make my waist tiny and gave me an hourglass figure, which I have never had before. In the long run it's getting returned. It just didn't give me the silhouette I wanted, and I don't think any amount of wearing it is going to do that."
2,Not what I expected,"This product was not what I expected so I returned it. Too tight, sizing was misleading. I'll stick with my Spanx."
3,Sheet is not poka dots !!!,"This is a very heavy cotton, almost too thick. It is strpped blue just like the picture. I was thinking the picure was just another style and the one ordered would be poka dots since that is the title. I have a little girl so the blue stipes don't go. You are ordering the exact picture above so no dots!!"
3,Color much more bright orange,The picture looks like a burnt warm orange but these are Bright orange. I really don't like the color but too much trouble to return.
3,good product,wish the product description had included where it was made. it was made in china. it is a well made product.
1,Horrible,This movie was horrible. It did not play right when I was watching it online. I liked how it went by old vampire styles. Such as crosses worked and you had to invite them in and such. But the ending was really bad. Do not waste your money on this one. Also the storyline did not really make much sense.
4,Good puzzle,"This is a good puzzle-but you have to put the pieces in correctly or they don't fit well. I work with kids who have autism and this frustrates them sometimes. Otherwise, it is very durable and I use it a lot."
5,yeah!,"Rhapsody in blue is a cool song, i guess. i'm listening to the song right now for the first time. it's cool. ,e sp driml"
3,Better Than Most Higgins Tales,"Edge of Danger is a step above a number of recent Jack Higgins tales. The protaginist - Sean Dillon, must track down a dangerous Middle Eastern billionaire before he can reek havoc on the world. While prior to 11 September, this book is relevant to our crisis. Higgins does a nice job bringing out more dimensions of Dillon and some of the other good guys. The author bumbles a chance to knock off a key character - losing the opportunity to add some tension and passion to the survivors. Incredibly, this person takes three bullets and lives. The plot is solid and fast paced. My only problem is with the enemies. They are too cold and their motives are weak. The key assaisin could audition for the Key Stone Cops. Don't get me wrong, the Edge of Danger is a good yarn. I hope Higgins continues to improve the depth and reality of his characters. I look forward to the next edition."
1,"Actually, this book is not worth one star.","This is my very first book review. Because this book is so fundamentally wrong I need to speak up. The main character Sean Dillion, formal IRA, has a license to kill and make the killing like a game rather than justice. He does whatever he wants to do without follow orders nor has any boundary. He pickup a couple of his terrorism/criminal partners making killing like a habits, terrorism competition, fun game and egoism fulfillment. It so far from any common sense such as the British General could not control this maniacal killer and let he kills who he wish to kill or threaten his masculinity. The killings like a joke to him and have absolutely no legal consequence. This book has promote violence behavior has no artist nor entertainment value. I lost my interest in Jack Higgins Sean Dillion's serial after finishing this ridicules book."
1,Edge of Danger by Jack Higgins,I was a big fan of Jack Higgins adventures until this book! I think this book reads like a poorly written condensed version of a good story - or like the outline of a book. It jumped around too abruptly with poorly written dialogue - no conversation was stretched into a normal length of exchange between people. It was difficult to keep track of all the minor characters in the book because none of them were well developed. I will proabably never read another Jack Higgins book. I am very disappointed - just like I got with Robert Ludlum in one of his later novels. I have never read another book of his either.
3,Only If You Really Love Higgins,"Look. I can't really disagree with the other reviews. However, I enjoyed this book. If you, as have I, read every Sean Dillon book in the series you will enjoy spending a few hours with these characters who have become so familiar after so many years. Great literature? Not a chance. A good read for fans of Jack Higgins? Definitely!!!!"
4,Good matt nude lipstick,It's got a nice warm scent of vanilla-like smell. Texture is creamy. Meadow Sweet is a nice nude color. Can't apply too much or else it'll look a bit dry.
2,needs $$ upgrade,Only has limited access to OBDII data stream unless you pay more money to upgrade the software.
2,The Scarlett Letter,Written in old English. It was very hard to read as I had to think through most sentences to figure out what was being said.
3,scarlet letter,Thought I was getting a book received book on tape. a little deceiving. Rather than that the process went as expected. If it had been what we wanted would have been great.
2,ok...,this book was recommend 2 me from my neighbor. but i dont think that dis is dat gud of a book 2 recommend... i didnt like it 2 much but...
4,we all have opinioms...,"I believe that this is a fantastic book for those who have more distinguished tastes. As for others, it is a slow read with challenging vocabulary."
4,Great read,I always liked this book. The kindle version is kind of difficult to navigate but it does its purpose. I can still go back to my last read without any problem.
5,The Great American Novel,"Hawthorne wrote a masterful work of historical fiction incorporating an examination of guilt, revenge and suffering in the context of Puritan Salem. Here is a book that speaks to any age about timeless themes. The Scarlet Letter is one of those books that may have force fed to one during grade school but revisited from the perspective of adulthood it is a very fine example of great writing from a true American master."
4,"Great Condition, Almost Exactly What I Expected","I was quite pleased with the condition of this book, as well as it's hardcover, and the footnotes, definitions, and reading reviews for beginner readers of the genre. I am, of course, a huge fan of the Scarlet Letter itself and this copy served its purpose well. One of the few disappointments was that the color of the cover seems to look a little more coral, or pink, than scarlet or red. Also, the back cover is white, and I am most definitely one for appearances. I would have like a slightly more classic looking cover. Nonetheless, the binding will look fair on my bookshelf. Over all the book was clean and well taken care of, and was shipped to me with great haste; A Good Buy."
3,First try at electronic book,I know this is a classic but I just could not get into the story. Thought I would try electronic books but I need the paper feel when reading.
3,re: slow but fascinatingly enchanting...,"I did not read much of this book, however, I do remember some of it. Often when I discuss comparative literature, I tend to use the example of Charlse Dickens's ""A Tale of Two Cities"", for in Dickens's famous novel, there are about five hundred pages of mere background information. And so, we have the style of Nathaniel Hawthorne presented to us: he is, in essence, a lover of symbolism and all things literarily analyzed. I really got into the story when the first pyre scene happened... Now, note, when I said pyre I meant pillar, for pyres are something entirely different and generally greek/medieval... Anyway, as I was saying, Hawthorned loves literary symbolism and creativity. I love the way he ended the plot, but I think that the story line could have moved a little faster, thus giving ""The Scarlet Letter"" a Dickens-like quality."
2,The Scarlett Letter is too verbose.,"I had to read The Scarlett Letter for my honors english 3 class. I found that the author was too verbose in describing people, places, situations, and just the story in general. The book was so wordy, I often found myself forgetting the topic of that particular paragraph. Also, I was disturbed to find out that ever day the Reverand A. Dimmesdale would beat himself, and stay up till the early morning hours!"
1,"Historically accurate it may be, but a boring read.","I read this ""Classic"" novel for a class, and must admit I was thoroughly disappointed. Hawthorne should have stuck to writing non-fictional books about the Puritan settlers. This book was a pill. There are so many American authors, and novels that could be taught in schools that could far exceed the entertainment level of this out of date story. Two thumbs down."
4,An Old-Time Soap Opera,"I am not one who enjoys romance, however Hawthorne's Scarlet Letter is truely an unshakable landmark in American Literature. Unlike most people, I read this novel in college (I don't know why junior high teaches this book; it's way to advanced for that intensity of reading) and depicted it as a soap opera in Puritan society. The novel inhibits sex, suspense, drama, and romance all in one pakage. I found the invidious Roger Chillingwoth to be an extremely interesting aspect about the novel's well-rounded plot. The theme of the novel is sin, and how tragically easy it could destroy a normal town denizen. I mean, all 3 main characters are virtually consumed and eventually destroyed by their own private sins. Read this book; by doing so, one will appreciate truly powerful literature that still shakes our foundation today."
4,ok,i liked good book from the past....great that we can look back on these great books and enjoy them .
4,AAAAAAAAAA,"Scarlet Letter is a kind of book that you understand it and you love it or you dont understand it and hate it. I think this deserves four stars because of the idea of the book. A stand for adultry in this book and tells the story of puritans in that time period. Hester and Pearl faces lots of insult in this community and if you want to find out whot the secret father of Pearl is READ the BOOK!!! But I would recommend to read this book after you are 14 years, because the Idea of the book is too matured."
2,One word: outdated,"This book is one of the last masterpieces written as American literature moved from what we call ""Old English"" (use the much cliched Olde if you must) to ""New English."" And trust me, it shows. Virtually every book ever written during this period, (essentially, before Twain's Huckleberry Finn), bears the same markings - incredibly lavish diction, complex structure and syntax, and all the elements that make for a generally hard to follow novel. If you elevate your reading to that next level, where you're seeing beyond the simple plot and percieving Hawthorne's masterful use of symbolism and metaphor, and are able to appreciate probably the last great novel written in before the literary revival of the late 1800s, then you'll consider this book a worthwhile read."
1,Painful,"This book has to be one of the most tedious works of literature ever written. Hawthorne is a great writer, but I don't know how this book made it into that sacred list we call ""classics"". Perhaps on the merit of his name alone?"
4,"A Passionately Written Book, But It Does Happen to Bore Me","The Scarlet Letter shows Nathaniel Hawthorne at his finest. The imagery is quite wonderful, but there's only so many times you can say the same thing. The images in this novel stretch out far longer than needed.I nearly couldn't make it through. I do like to see every detail given it's fullest attention but even this is too much.This book is one that is very vivid and quite pleasing to understand, but hard to read and not as easy to follow. Sometimes there's only one resourceful fact in a half a page paragraph.Recommended."
3,Ehh,Thie book isnt terrible I had to read it for my AP English class and so far it has been the easiest read. I would recommend it to anyone who likes books of that time frame.. The language uses a lot of thee's and thou's
1,Horrible reader,i couldn't listen to this book because the women reading it has such a screechy horrible voice so i can give no review of the actual book but whatever you do try to find a version with a different reader if you're into audio books
3,It was OK,"I've always wanted to read this and when I got the chance, I was a bit disappointed. The language was difficult for me to grasp and there were few scenes that I understood what was going on. After reading this, I don't understand why it is a classic. Although the message of the book was clear, the Shakespeareian-style writing was hard for me to understand."
3,Can't compete with peer works,"I finally got around to reading this classic work last year and was quite disappointed. I tend to limit my reading these days to two primary realms, classic literature and early 20th Century fiction, and this one just didn't measure up to the standard set by other famous authors of Hawthorne's day.It's a simple story about scandal and I guess I was expecting so much more. I wish I could say it was superbly-written but I think that it reflects a lack of committed effort on Hawthorne's part."
3,"Glad I read it, but probably wouldn't read it again","I liked this book as I was reading it. It was really interesting to see Puritan life through Hester Prynne's eyes. I think one reason that I liked it has to do with the fact that I skipped reading the first part, ""The Custom House."" I didn't read it when the teacher told the class to read it, and I wrote a paper on it and got an A.All in all, a good book, but I don't think I would've gotten through more than half of it if I hadn't been pushed into it by my English class. Looking back, though, I'm glad I read it because a lot of other works have some thing(s) in common with ""The Scarlet Letter,"" and it would be a shame to graduate with a degree in English without reading it."
1,Horrific forced reading,"I will never understand why they force this book on school children, I'm sure there are many other ""classic"" stories that could be included in the curriculum."
4,If you read this book you will be amazed,Well I read this book and it amazed me. The first time I read this book I thought it was stupid. page after page it got better. Well this book is about a girl who commits an adultery. The girl's name is Hester. So she gets an A on her dress and she goes to prison. Her husband left her like a coward. and I don't want to ruin the story so I will recomend this book to anyone who wants a good read. When I read this book i thought it was hard comepare to the books LORD OF THE FILES and THE ANIMAL FARM. so just read THE SCARLET LETTER.
3,For an audience,"Hawthorne has written a book deeply in psychological symbolism and wordy sentences. This book is for those with enough patience to let a deluded, complex story develop -- not a story for me, even though I have read many in the genre."
4,The Scarlet Letter a must read for any American,"The best book that I have ever been assigned to read for school by far. The way in which Hawthorne captures the shame that Hetser , the wearer of the scarlet letter, feels everyday and the utter torment that the weak Dimmesdale is in by not coming forth and saying he slept with Hester and the revenge ridden character of Chillingworth is spectactular.The way in which Hawthorne describes the setting and the actions that characters do is truly outstanding. Hawthorne has a huge flare for the dramatic which is great for the reader. Since Hester the main character concieved her daughter Pearl through an affair she has been snetenced to wear the scarlet A on her chest for the rest of her life. The story starts on the day Hester is to stand infront of the town and wear her badge of shame and all the drama in the small puritanical town of Boston starts from there. A must read for any American."
3,Good Book,"I, as a 10th grade student, had to read The Scarlet Letter for school. at first, what came to mind was ""this is going to be the most boring, hard to read book ever, as most school books are."" I started reading it and my nightmares were coming true. i didn't understand half of what Hawthorne was trying to say. this really put me down but once we started discussing the chapters that we had read, i realized what it was about and how good it actually is. Once i knew more about the story, reading became much easier. (some parts, though were just plain tedious.) the imagry that was used was amazing and the plot was excelent. i would have given more stars but some of it was just too complicated and i couldn't follow it.Bottom line: everyone should read this book because it is a classic for a reason. (it really is a good book) but you might want to get a guide to it or maybe cliffnotes so it is esier to understand."
1,A sin to humanity,"No, I'm not talking about Hester's crime. I'm talking about this STUPID BOOK! If only Hawthorne had kept his job in the customs house (see prologue), this abomination would never have been spawned from the cess-ridden depths of Hawthorne's twisted thinking organ. (You can figure THAT out on your own). This book is untolerably boring (the only proven cure of insomnia - if you don't mind the side effects) and the descriptions are ridiculously entangling. In the words of Mr. Hawthorne himself, this book is ""ignominiously"" dull. PRESERVE YOUR SANITY! NEVER READ THIS! NEVER!I sleep now..."
2,Looooooooooooooooong.,"If you can read and readily understand old-english, you *may* be able to enjoy this novel.I found it painfully long and didn't even care to finish it, which is unheard of for me!"
2,Not What it is Made Out to be...,"It shocks me that the Scarlet Letter is the most taught book in the nation. It may have much symbolism and so on, but it is a convoluted mess. The author is completely detached from his audience, and for some bizarre reason, he feels he has to explain every little thing that happens in great detail. It is also irrelevant to our modern times. In our days people need to be reading things like Huxley, Orwell, Fitzgerald, Bradbury, Hemmingway, Steinbeck, Salinger, and many other great 20th century writers. This book is only relevant to those interested in the time period which it discusses."
4,Good One Book Night of Entertainment,"Quick read because the book is really a short story and some of the character language can be annoying but necessary per the theme of the novel . Interesting read especially since the book was written in the late 1800s but set in our future. Not your typical ""end of the world"" novel with all the ""glitter"" and multiple story lines like Earth Abides (same genre) but for being written so long ago the author hit the nail on the head per the cascading long-term effects of a ""Scarlet"" event."
5,Scarlet Letter,a classic book where there is really nothing bad to say about. AS an adult though one can appreciate it more because we choose to read the book instead of it being an assignment that needs to be completed for school.
3,I Don't See the Big Deal,"I had to read this book, which I had heard quite a bit about, for school but after reading it I had no idea why it is considered such a classic. There is no question that the language is old-fashioned and difficult, but that isn't the only problem I found with it. The whole story was rather boring. It seemed that the author tried to make a lightweight story about an affair and the child that was a product of it deeper or more important by describing how the characters felt. The book was not exactly bad, but, like many other books, it does not really deserve its status as a classic. I saw it more as a book that showed somewhat the morals and ideas of the Puritans. While it is good in that sense, I don't think that it is very important in modern times, and it certainly wasn't a fun read."
3,The Scarlet Letter,"This book was purchased for my daughter for a class. I remember reading it in high school and yeap, still almost as drawn out as it was back then. We both think the same thing. But, a good read nonetheless."
1,unfinishable,"A classic? Hardly. In it's time this book may have ruffled feathers but these days it's a struggle to get through. Hawthorne's writing style is dreary and dreadful; if captivating readers was his aim, he failed miserably."
4,Pretty Good.,"The whole time reading The Scarlet Letter I thought that it was just extremely interesting. The characters were well-developed and at times, endearing. The way that Hawthorne is able to describe the torture that Reverend Dimmesdale undergoes is very believable. Although I am only thirteen years old and have never committed adultery, I find it easy to relate to Hester Prynne. And Pearl, my most favorite of all the characters, just adds a very interesting touch to the story. Despite the good characters, I did not like the fact that during most of the book, parts of the main plot are dismissed for chapters at a time to describe something not always commpletely relevent to the story. But, overall, I thought this book was very interesting, and would definately take the time to read it."
1,Does not have true plumeria scent,"I used to live in Hawaii. Plumerias were abundant, both growing and leis. I was excited to have that scent again in a lotion. The lotion itself is your average body lotion consistency. However, there is NO way that this is a true plumeria scent. I would not order their other ""Plumeria"" products (which are more expensive)based on this lotion."
4,The best tomato flick,"This is IMHO the best of the 4 Killer Tomato flicks. We even get to see Gary Condit briefly (from the back) in the pizza parlor fight scene!Without spoiling the surprises, I'll just say that the movie features a very sexy tomato who was once a real tomato."
5,Best one in Tomato Trilogy,"Return of the Killer Tomatoes is hilarious. Anthony Starke is great. J. Stephen ""Rock"" Peace is back as Lt. Wilbur Finletter. This is the best movie in the Killer Tomato Triolgy."
1,Unreadable!,"As good as this book may be, the print quality is so bad that I cannot read it. Zero stars would have been more appropriate."
3,"OK, but you'd better know what you're doing","All of the screws need to be double-nutted to keep them from backing out due to vibration. Replacement lamps are difficult to find, my husband ended up using 12v marker lamps from an auto parts store. Eats sidewalls for breakfast on skinny-tired bikes. A piece of 3/4"" air hose slipped over the wheel makes it able to run on the rim instead.The rear light is made to mount to a fender, FYI."
5,NEED A LAUGH!!!!!,IF YOU NEED A GOOD LAUGH THIS IS THE ONE. I DON'T LIKE ANIMATED MOVIES BUT THIS IS SOOOOOOO FUNNY. THE CHARACTERS AND HUMOR CAN'T MAKE YOU FEEL SAD AT ALL. A GOOD FLICK AFTER A TOUGH DAY AT THE OFFICE.
3,JUST CUZ IT'S A CARTOON,"Just cuz it's a cartoon, and about the holiday's, does not make it a family movie. The movie was everything I expected, no real surprises. That said I do not feel the adult content shuold be used to grade the movie. My kids will not be seeing this for some time. My copy has PG-13 PARENTS STRONGLY CAUTIONED clearly stated on the back."
2,Two Tedious Hours,"The early success of Adam Sandler's films gave him this mistaken impression that he was an actor and a writer. This film proves he is neither - and a grating voice-over guy to boot. I enjoyed Happy Gilmore and to a much lesser degree, Little Nicky and Big Daddy. But Sandler is a one-trick pony. We've all seen the trick, so it's just not interesting anymore. I thought this might be the one Hanukah film in a world of X-mas fare. It has nothing to do with the holiday and is definitely not for kids."
